data
69.38027688208967
35.469033527420834
29.3532572950935
18.64610210666433
17.76366462756414
14.92926103679929
11.702387393161189
20.021225385396974
10.930408239219105
10.351328437885968
8.666953220730647
14.066709729580907
9.041151283687213
4.665568860655185
3.8440596780419583
6.969988887532963
43.30545768889715
8.976622284848418
6.887587005170644
3.2579984960029833
3.2518687996343942
2.620585752549232
6.815056734500104
6.591273205776815
2.1493681223291787
1.2981563986031688
0.6413945760359638
0.5117884355167917
0.43033313278647256
0.35537979737637215
0.3111829875888361
0.26314797890154296
0.2287736321450211
0.19891022177762352
0.18247348021395737
0.1608299575491401
0.14561253070496605
0.135749154673249
0.12053385029139463
0.10929116736951983
0.0998433396252949
0.0922965896425012
0.08506362215121044
0.07826165649385075
0.07292599698303093
0.06789625093915674
0.06372573643238866
0.059014138800193905
0.055199469923536526
0.05142198226076289
